frame,right_elbow_angle,left_elbow_angle,right_shoulder_angle,left_shoulder_angle,right_hip_angle,left_hip_angle,right_knee_angle,left_knee_angle,right_ankle_angle,left_ankle_angle,back_angle,neck_angle,symmetry_diff,stance_width,phase,exc_type,form,accuracy,correction_needed
11,128.62154692504055,120.1388138224134,79.15214367547878,76.31059426833794,142.55559052067824,55.627086147873754,126.98557946111086,69.7433564566226,68.06583757691995,159.4936510623541,174.79618794618943,174.82126028126584,49.38456467449898,0.12116267848276334,end,benchpress,good,100,None
12,146.60097959658646,147.5695738431007,63.510334537456174,51.569345003518144,176.3969320130449,52.910720222184516,146.76194908164686,83.02784224972771,117.22587657393261,176.5861075366494,175.60216255659475,178.90868708781056,51.89802667318971,0.13544895774900595,end,benchpress,good,90,None
2,140.5757761848593,79.63270357417782,41.45423005368045,4.978352903685849,41.38877378052854,55.34229765947378,162.32105193300058,163.54134427917984,147.23548133361453,154.75531240581816,60.07435109493147,161.33476153908362,24.022519411600843,0.0362102660791234,start,benchpress,good,98,None
3,127.27883992935696,153.53065677911226,0.8090489699118781,19.776975898082764,85.79154812129647,16.476017861660036,70.83547874048557,44.47329462066373,132.8749452018143,89.28462307006961,63.98434927301241,26.08400086003024,36.89755605782583,0.08006064852044394,start,benchpress,good,97,None
4,105.39970841652722,171.77253949422783,34.88980924966621,42.86306765637187,67.29317537779386,79.19299564365427,30.261464995264724,16.483688157312656,163.34358188733268,179.97233784314744,60.86142474387733,41.59645207827173,23.330488508806702,0.05341467751188054,start,benchpress,good,94,None
5,132.07486331752506,34.52573126190303,15.443695628408458,54.18288885131888,104.02078153710279,71.78903193194715,85.90858011689663,65.52423485270558,154.33075869272648,130.047388327875,58.05602449576023,22.57082760324759,42.63755810254612,0.044367212139610146,mid,benchpress,good,95,None
6,165.6243107627496,44.33226009668937,49.02363356709364,46.18296242477135,106.11977334982477,28.639749259150214,52.97485454425491,35.40146345754115,176.67989583578245,166.18933225358853,65.99160720285259,91.52785487051804,45.93534011359295,0.045371298838360295,mid,benchpress,good,95,None
7,95.24485743642221,14.078088918684216,90.66590616141345,56.622652676294514,37.23802892910083,68.50499327510843,10.441801339634472,19.391777220806212,135.30671696917463,137.0051898231675,61.70947538897731,165.8708454377066,31.425087016805833,0.07216825246552576,mid,benchpress,good,99,None
12,95.44719452486923,112.56878866428869,13.030837599180831,46.62371487772991,115.98207816344289,92.29640537588102,95.75208731554017,88.80140669866633,131.38333117054947,128.61142808480335,62.72725061274506,18.424345024654755,16.824545581630073,0.02167642689127103,end,benchpress,good,95,None
1,120.61230148508221,162.73681150930835,25.21175232538953,61.709864796995646,104.68068094802535,78.53889571982397,87.0004386351248,80.31113059619018,129.27633327361747,130.17860776365464,63.760822780892504,11.020365955925127,22.471198050601085,0.0266785037609875,start,benchpress,good,97,None
2,92.33404132490864,113.74733548260377,2.5588676853521113,6.6430566316386415,93.47251375178278,54.59474270936671,90.53569520848197,13.870518375702616,133.7372317406836,96.66812475201097,64.23769168664255,11.7787259257604,35.62190759356994,0.05714707287190627,start,benchpress,good,99,None
3,85.97602424606298,120.46585902811036,13.157520440470618,1.6924515281304249,103.9873858156888,75.2969090887419,86.98693873222642,0.3644262737957887,117.99360938360118,63.783424739632515,62.24134905690683,18.140683930994367,43.09561550474675,0.04657401183883477,start,benchpress,good,96,None
12,168.0778116133491,122.68160134621488,102.20236046418869,79.22219829636552,136.33141059734746,66.5195590888906,120.57073750026727,41.41429930109069,85.05108720470483,74.40130084218019,37.444260235516005,158.99497121514307,45.5988897010231,0.032900593720443745,end,benchpress,good,98,None
1,175.69415456049808,178.53180516592988,68.64901850064354,178.11983094880628,173.64410799260003,1.4494541994606047,176.3604875523357,163.0154636445843,169.83395524995282,171.78481106219604,114.77097505064239,151.25490910118117,59.95979931334572,0.122871455918568,start,benchpress,good,98,None
2,172.99457085282478,141.18683734548245,11.22165248263747,34.173425891638985,173.24744787352478,143.38318670577738,176.62713964472283,162.16173525075772,172.3294623115552,175.33372402188974,176.42810063150773,135.7297361683651,20.41868683767818,0.09342642548734635,start,benchpress,good,91,None
6,31.038384084534965,94.81920789556222,98.24389729141512,12.066192319558832,145.37163860489494,156.1884556147567,115.61764485417557,107.26026222914004,155.90649470095505,149.5720872873168,82.58509169754372,125.04801538502103,35.09342716628381,0.07645072694409422,mid,benchpress,good,98,None
7,39.104967550959415,174.60898833082257,95.95470969586748,0.5909669138098075,164.1436921586307,163.44516655209702,104.16312658243473,118.7901939608697,148.32054297230272,168.09146152301528,79.36276387639035,48.58931285787027,53.1928550195204,0.06370785041537802,mid,benchpress,good,90,None
8,4.084185037735157,159.81764291737895,58.01330848232966,3.8499134343584616,156.1785617300828,163.34694356344272,113.12060829627173,114.80910277002437,162.28596422921743,171.20733678208234,79.16586943015469,73.94300544623464,45.53502035751849,0.036487570422710947,mid,benchpress,good,95,None
9,20.715572831717594,144.78578187325158,99.58252589070226,10.772573098306797,164.6468601585693,175.3297371085142,117.99247214566273,98.94564344105132,176.89136668577856,178.0886522024322,75.25092873917941,71.86281666555898,48.761430601027875,0.06390263628025965,end,benchpress,good,100,None
10,161.0553246650045,157.57311759201139,1.1316278431083917,17.358374358239686,140.57599835030416,139.67749723186284,165.74971513636248,144.21151753956124,155.63484042713418,168.44513191236035,80.65235042268338,31.736391347104533,10.991188757718627,0.07659864407756334,end,benchpress,good,98,None
11,176.10853849633253,140.06714987365712,89.54993563641807,59.82168738449416,156.72929189672516,171.36006293754434,119.57791228487656,98.24122719603142,161.6457652035445,161.30114507918472,79.66873333012128,134.97927584128269,20.416342625724685,0.0657531047491172,end,benchpress,good,91,None
12,168.1737698100457,156.71423695159905,105.88180556676573,77.53228481025415,168.76556804163792,176.4411586011955,110.66546904119221,90.6015681621335,158.98734490118946,154.445685812152,78.11428874152217,139.00388796150548,14.418040828522399,0.09940286014945805,end,benchpress,good,98,None
1,105.19843960807725,109.45655579837987,2.1784815658947854,55.36061237359012,127.33630110656361,125.60201082811034,142.02637128305403,158.10796523736863,166.91081934122084,171.1495084232454,76.24761601835895,162.24432387000078,15.898964062558075,0.06480696657079801,start,benchpress,good,99,None
2,95.15370098373315,79.9313976340429,2.9824542290663336,15.666281329548623,150.93115776767252,139.9002767575731,87.3260408371317,83.82280194382358,134.0077023041002,148.43896637542807,77.83603401772399,132.0902446324096,11.374302884981589,0.03936601952726622,start,benchpress,good,97,None
3,97.2375962733559,102.77123714913576,6.955005397545617,59.592350699077876,162.58810397752538,149.02442102035252,161.17544191819255,155.03140803898842,122.75761892647867,119.5963310377762,85.27564543023813,166.16802347465014,16.207998180478313,0.06406786578358814,start,benchpress,good,97,None
4,147.6213765474755,14.304355682845578,73.15210832792607,81.58908122117793,88.3883169796382,86.6113933252681,159.406631953687,158.01962202256772,129.85522144349872,144.9683325543339,77.31407441969623,143.86737011704858,32.00620769084127,0.07879372775226419,start,benchpress,good,95,None
5,152.17521055768464,98.94205341219723,70.37072254470253,79.78388414454449,106.48593668419765,121.6423003470279,18.089447469497827,160.44972637918397,179.80476822741034,172.8324067623382,80.95288933861181,157.75540345307695,45.42706455658358,0.23811822439186406,mid,benchpress,good,96,None
8,104.80595465790394,115.07825170687568,61.744389643498,165.68306054953953,169.5325950272563,128.55409315162288,160.54693282083662,119.59811969851994,156.01822101571793,143.11230635061145,46.89639356047139,155.17234661467404,41.80883952361396,0.1347304202618489,mid,benchpress,good,95,None
9,115.3938872118727,53.722148752037796,58.92418375792164,99.88783214140375,168.61201800226755,129.40407396547317,147.95691117686997,112.34765423613119,173.5255108361006,131.12070552169217,44.49272604555028,151.4921558499888,43.971478627051724,0.1376622218276592,end,benchpress,good,96,None
12,143.91876814723787,166.71713227525464,100.54296008423111,156.4328418881418,179.56422179566403,137.21661574843498,165.29145146129093,169.9244374866621,106.83320863012511,176.2354943006454,39.87033887606947,146.96918007299814,39.01422473500959,0.18218929873268777,end,benchpress,good,97,None
1,169.12390154945612,164.33617013005107,166.5858510479356,83.2815083600038,104.09742995354225,55.586810659656805,102.47637431920809,96.7348080545448,150.66258217828977,117.11170769348783,17.16911496341008,156.93287569453068,35.179026830137495,0.09313227796842137,start,benchpress,good,97,None
2,174.69458775111715,178.01755958080724,167.79000159644872,172.82331804080957,167.40372574330434,106.54309352579367,150.1309761180987,84.61458835313928,161.77759689633797,91.70687358334321,6.118162311154602,114.59238990578132,40.96080631390315,0.14985191908080261,start,benchpress,good,92,None
4,143.49673562006308,98.9986834345276,164.09404056240183,42.611049781718435,107.6279362239338,150.13651344983617,175.7185900759595,88.89830874550357,153.11344960585015,132.19995616296345,56.42060707094172,136.00647157198347,63.24467899309277,0.16024810778694695,start,benchpress,good,97,None
5,14.954840876365335,103.07361552450287,72.88171867823681,35.70414202559715,124.70127445347329,150.8321754348777,166.44223916315,90.41480956287141,155.92598320744247,133.98892742046147,54.2765902798132,137.5899544170635,49.87834753388824,0.15481831271497992,mid,benchpress,good,100,None
6,16.908429361425455,113.52270969667335,83.88335105316317,21.183360651945062,109.98190641804582,154.09976048777781,175.7366497746842,88.20943976825502,152.6705572997382,134.50365308705483,59.042086532431505,130.04576876913865,61.8252478050621,0.16047925064451,mid,benchpress,good,93,None
7,14.992539151287568,120.81383743590038,80.95948184124238,6.586944554450986,129.3459070197761,155.53859300813616,147.23020202808723,87.20388985635175,141.92203854390644,132.6874038077333,60.77622117256736,82.2233433757202,55.12949369353457,0.1455211577213503,mid,benchpress,good,95,None
8,21.451206257140477,94.92201082200215,82.10899258822957,17.293569169465282,128.2248987555001,154.74337595434912,154.43478971181344,88.29623214060614,150.5081067917464,131.7356593280616,58.53764407983361,118.797828509255,49.94314204347342,0.1506866993184927,mid,benchpress,good,100,None
9,158.76946116221347,130.28921084801186,137.58530142897044,66.32471779004584,119.58853608995256,158.0594708180201,166.52178949303402,88.57789841379152,165.0700200574065,132.15929270333385,60.796208522463104,139.10323403594572,49.813277422901784,0.15524858414430398,end,benchpress,good,98,None
10,174.68023468361224,151.8505104117695,129.71453570695306,87.23960108448053,112.53051650124641,159.67929069471174,177.69761976433517,89.53309428910087,163.7003478453762,129.8497419643535,60.67125001744216,145.44481968836806,46.893712888807514,0.1550452028221143,end,benchpress,good,91,None
11,177.78275874991044,156.91540618137904,128.42941113153068,92.64267233908683,110.20506971180693,157.784225345331,179.63458005314686,88.56112204104504,164.5716181036214,130.12503119308514,60.465477644890115,147.0773039983529,45.95065838342749,0.15617632193157371,end,benchpress,good,94,None
12,177.69849567039236,158.26026520765322,128.018567355924,96.44549662568672,107.07268608419652,155.32030998487855,175.64955746488627,88.3477712372237,172.05858584409634,130.57951330753022,59.44082458535108,143.65390696466736,45.607956771577435,0.15813606659087429,end,benchpress,good,100,None
2,98.95270174427436,153.4949064083006,88.18489490364914,126.01254105706572,123.31808636619942,88.75492017682913,8.76113576992394,104.62363996724233,143.6668720345462,169.7365687174119,5.18068943816038,177.66858530563235,49.773043577399434,0.14904006799858374,start,benchpress,good,90,None
3,68.3840408711899,113.55892356460573,66.82574861039991,92.71872056222529,143.97608947959893,114.05667222848395,32.302521462863126,29.44436899495864,146.047929096101,134.61249710847204,2.2920313644539814,178.71905591591982,23.056171270377927,0.11118720335296178,start,benchpress,good,96,None
4,64.26830141380059,114.15805111349735,65.42680547065453,91.15813161231758,112.72025362001354,111.86375053472504,49.9817916118348,27.689589756712497,170.29757181076536,117.801023365497,3.3841195519726113,179.35702159147783,30.253265845407793,0.11948720837313671,start,benchpress,good,100,None
5,79.9220965118028,111.7032623596603,70.18513531242546,83.21585624253537,59.80319230870262,91.15195096040429,87.35521408328731,118.63710095507824,83.59330111171384,150.75502642565235,2.3345851942408964,179.350491492264,34.920851523079705,0.1622473970138275,mid,benchpress,good,92,None
6,62.67727638459565,114.62352648985943,57.746299774163646,75.97652216138529,77.03870024974995,99.40193428809513,82.89237354457075,100.17938922792098,118.80521243179723,176.49858909193654,2.935901184707326,179.83007747125734,33.504019774864034,0.18564645620732664,mid,benchpress,good,96,None
7,66.17294760987221,107.56896242480987,54.903638541419674,70.92266121307726,73.24318803082737,111.10587365122618,23.444811641728922,76.69641396857935,45.07963254792267,162.4554004986,3.101228459165176,179.72659165515898,53.181018676904365,0.1802206379413658,mid,benchpress,good,99,None
8,66.35245235547171,116.02152096757465,66.12681343626073,88.2638274485581,98.9039228395223,79.74369992922435,11.383937038203502,134.74407755741035,150.9439400254403,160.14060161132082,4.843317439257245,179.90447179900855,44.70462152795712,0.16960254557343898,mid,benchpress,good,96,None
9,76.21013540452374,137.43384348690546,76.19474276048595,116.80118485252883,59.63040968164065,50.73126181915694,103.21237273566011,65.62023208278708,164.59444740207942,169.59560726834218,3.4210580353195987,179.5664713725354,30.664519711208822,0.13305411548977267,end,benchpress,good,95,None
10,121.72555609909631,165.07038585683577,115.64343963003736,149.75267873957497,32.34597343387018,28.586726991916034,143.24518320514542,148.45070560818516,169.76986690154953,164.09980277165,1.8855263292383424,179.416762659378,18.4177803684341,0.1838492371229817,end,benchpress,good,100,None
11,159.57917347536534,162.01881218043647,151.78606029754675,153.21173693553936,23.39585987246521,15.124258460777156,159.66860256838385,172.28450829566628,159.32556871823442,164.83928159552417,1.8016806934778717,179.6115544397312,6.053307071864796,0.19604256550333507,end,benchpress,good,99,None
12,142.14501606931105,167.04707174456345,147.76990181325456,159.38637878933883,19.781238535433488,11.6411181186765,160.8026183909792,172.94020441287807,158.88669667016404,177.949258869164,1.8479787069256726,179.7718584556797,15.171760257798496,0.1877399224730044,end,benchpress,good,95,None
2,142.57283973468736,165.06249271803392,98.58650737398989,157.47696918157388,172.3021450938498,146.05026751087254,150.9635589969469,160.8431059279916,110.3695168204752,172.3616446719454,40.99976566588808,149.11513150599166,35.900733431284536,0.1694520338140512,start,benchpress,good,91,None
3,139.6567686028032,164.50462393050822,95.78953359306952,156.72941657523035,177.41305754997913,143.14169195144615,148.27448485114263,160.08634730859967,140.27402501058717,173.1608549679928,42.18083252410542,149.88644444440837,32.951559264652296,0.15725728611601575,start,benchpress,good,90,None
4,124.48013191713969,139.16388800994804,83.00634572039566,179.60841634925495,175.46678657313,133.59952242907102,141.03166763117954,167.65679481028343,142.05764160364166,173.54692485790073,41.993797465562835,147.4901127504138,42.253500259817926,0.17136689879271447,start,benchpress,good,99,None
5,89.36465274139762,84.14841964946021,45.34312751615114,127.94523519938785,174.08842993569198,129.2791164868411,134.40838244997113,174.80641718564607,139.89629431503548,175.4025375645746,42.11448489633742,146.26384769972256,41.70638644184781,0.18502237436478242,mid,benchpress,good,92,None
6,83.08942061433116,42.67488315758522,31.199175453783063,86.9779340982396,176.46054788300455,128.24693692462762,133.29781260344402,176.5539368533737,152.492683812957,177.37820061370653,42.21488774715481,147.56435630429044,42.509709622051716,0.1793528479405395,mid,benchpress,good,95,None
8,90.01008071383393,45.339251387304024,32.280904432555154,90.82182344811652,175.87046351126367,132.673866540201,171.4402579838367,176.6097735066842,171.3543211981033,171.66513667279045,41.45099719393937,138.82675249232858,30.37773526213772,0.2011060475017373,mid,benchpress,good,99,None
9,85.4237137082316,79.69611071415066,38.53444342000746,124.11238539093976,177.10863365340688,133.97259274092298,164.12009952849883,172.6778130471934,153.90495598948957,168.31610547962924,41.41341227045851,145.0074625579626,31.48208977726628,0.1936061375786866,end,benchpress,good,90,None
10,121.88760805101155,149.22354912367695,80.8186989466095,168.6769191927561,177.79846850520823,135.5609189900087,164.74780721650032,170.29344258790812,127.77688447794723,176.67886206161302,40.401415690417934,149.67807187934838,42.37586475781702,0.18575755174840416,end,benchpress,good,95,None
11,141.15738158295704,164.02033679269132,97.24307381574805,156.433083411918,179.76207719308394,132.81266887143158,161.50808078905132,176.21389231226723,112.12802690729063,173.72626043045673,41.50085484544075,151.59649070831188,41.06128363478773,0.1818082436625298,end,benchpress,good,95,None
12,144.98412869119832,167.40716472456435,100.70663086863985,153.00558826962984,178.44018531952244,132.10471282660768,161.91019312236384,177.44304525781402,100.05734473970907,173.31075572346907,42.16029972886447,153.23772446194465,41.968745809296195,0.1755214927600746,end,benchpress,good,98,None
1,134.0336397352377,75.42250498335225,105.93914007588383,91.42372481670996,23.88648196921421,64.44323247417218,155.0044531811517,176.96185551861532,147.69990704905737,158.24635335421692,52.993909031875056,127.13722845061082,29.237429831728093,0.06578567202244183,start,benchpress,good,93,None
2,149.7519973196083,140.35895013520997,96.3146769455329,83.4014296740777,40.22482388708803,65.32556536060267,160.5305059211971,166.7223566482263,134.75340584864625,146.23713032187095,57.07872732185148,150.7646718277647,13.016522225924415,0.04354013065461118,start,benchpress,good,93,None
3,149.64035313071443,119.66679651708793,119.18595381076582,90.051065306573,68.01327405536942,88.65919650164005,175.21728724905682,161.11892586865153,157.2575321149952,161.77165501638538,60.34055292609989,145.03538309381028,19.673370369177086,0.0469201090582691,start,benchpress,good,90,None
4,138.0303052129294,171.69475941612376,77.95903560607911,161.64037983621384,52.3370134310439,76.60507691955138,137.61300541461824,175.25206533572168,138.7581652758903,160.17259370815054,64.49046894012248,141.43686630707919,40.13347005504006,0.04988028633962458,start,benchpress,good,93,None
5,155.83240599430945,158.94102702169786,106.11357439808833,138.7677282315611,70.43860250621604,89.03260694236738,174.69902663272387,173.82129164844594,158.74141848035765,153.7729010346701,68.5867605801618,148.89396778650968,12.040606345395602,0.05056898930270237,mid,benchpress,good,95,None
6,138.13601050777288,159.39066967124165,72.03967648649406,87.46021786005889,56.990227011615445,81.80240845200883,156.81383012308976,168.5072580687936,133.512400856517,152.45178692969097,74.97708559166749,144.71928571737377,18.42403919926096,0.061915121455521686,mid,benchpress,good,98,None
7,133.58190067390706,135.76661891232422,61.298690217691615,44.26707513043716,71.53755943704552,87.86019415634684,159.42032101621317,161.44798616679344,151.14429106313284,151.59961587112414,80.4429949117507,144.48921844463408,7.604391600708903,0.04534698152990868,mid,benchpress,good,92,None
8,146.48803188215632,138.69474347725136,59.228114458017615,44.546101608315865,58.935330747248074,78.67739484786001,147.23843702567711,154.4627417505051,139.80125724778756,144.13222821385176,84.57294143944017,141.92018822783658,10.754528209222167,0.049239987156864895,mid,benchpress,good,92,None
9,157.00118308985262,145.42754574197775,60.15605158965902,42.79149084472993,64.93752517989776,91.49008056444424,144.49600217723503,168.6907462098707,149.90433538326457,157.1803606267944,89.46353481802625,128.7405240123248,17.392304550703187,0.0553019656030043,end,benchpress,good,94,None
11,116.99461677634099,110.83185010405474,35.041991650088264,11.031266223309744,170.28383054965565,177.49292316505938,153.30279394750593,157.86452611098804,96.92134893466707,115.8698515885082,92.049723443069,125.13206496864571,12.178563906358349,0.0828177591384174,end,benchpress,good,100,None
12,158.5238003981907,167.17014236455566,57.316714926611496,59.92121184461794,141.5901415556639,150.66117904781018,172.21889612259193,142.66841196970586,127.09653860730033,101.34613994171487,95.59439807860845,130.68879861820466,15.124551838997842,0.09074570764418892,end,benchpress,good,97,None
1,147.48786213823252,166.75455762688412,70.22707290535172,104.72785311587582,119.07973372696247,162.51523228661503,116.40296466007771,159.85840547693914,127.75535498325361,146.11779779075275,81.45334832500333,163.1017077677472,31.80417157663776,0.08708762533499037,start,benchpress,good,94,None
2,132.053412905115,156.81480576986294,62.97298030103162,125.8593523192971,147.4481835267882,173.63630985164403,161.42324349330548,171.445905775488,137.30923425548465,176.770469701844,70.91292990265374,161.9673070448106,32.66395778728223,0.10290012548339338,start,benchpress,good,91,None
3,105.89808741541732,124.04516971224024,62.86761217155986,161.37167012458565,174.35916053365028,177.35342353565844,162.28151543351763,168.30618802337077,163.404560760497,168.28627450017197,66.23253872963686,161.01495537771433,26.110357916276996,0.0857368376357262,start,benchpress,good,94,None
4,45.78379002858216,70.77674866760164,12.406460749699276,138.83860381550292,177.1477215241186,174.17708365107745,168.98697051819664,160.24398523984013,122.5836656492426,146.5001834957626,61.81932232920521,159.9970557387912,37.41104854054815,0.05619574149961228,start,benchpress,good,99,None
5,80.83392807829608,22.255092575578583,15.806541728107529,90.50101808395193,175.46719954645363,177.84172710866645,58.34174978600361,17.267279789575593,6.788307655792719,37.345899554396546,63.67426767541529,162.43376803837882,41.45598026316131,0.07198297968775921,mid,benchpress,good,95,None
6,98.37156761190056,35.16931679910456,41.289680075850825,105.8311330630307,171.4294923680866,174.63645115929694,121.13878783514161,140.71022409398108,67.13622099461008,148.53753985031568,60.562223820698435,161.74811423359537,46.38468354114626,0.057062689975612174,mid,benchpress,good,98,None
7,79.42342869425623,39.32347594066095,35.60815838357256,100.98706694013902,155.8799519467428,171.04782316902063,91.32209607351353,131.53258254611262,100.7361436955939,140.99549574328566,55.23683473733234,169.5576475461305,40.223314210546086,0.07130407653225684,mid,benchpress,good,97,None
8,111.04783800826658,142.4290487330108,63.914183478240375,160.25152662038917,150.77823856979853,175.64315556406584,94.58911213313408,171.99521407278314,120.24588397790839,158.07766388293982,51.70583347088184,158.95611862323048,53.56427054116816,0.08509583230655098,mid,benchpress,good,99,None
9,136.81167991319575,168.3109800739663,88.67075440896919,137.49024619701206,156.83843000748868,173.21340776653778,65.05121957821602,42.02668476763387,132.82281319542136,105.06609900026379,52.57506396476015,160.36293282163035,29.49500374272045,0.10707820381487627,end,benchpress,good,90,None
10,129.2879610999925,172.3002351623717,82.09640870642679,136.9986470300963,150.9446081085938,171.51006448337768,103.99703645319823,78.76328473972009,145.0031159410708,70.7464562168233,51.060761204742455,158.10974040181287,43.59407603971165,0.0848598278818839,end,benchpress,good,99,None
11,143.46396539475208,171.1758332860337,96.51040237256046,140.20904993259722,146.2789774676464,168.38661850929,102.87943722443818,122.80749048726679,157.4104955784838,140.79249824860003,49.720894397262704,156.78124363523486,26.012841417134872,0.07874119034923331,end,benchpress,good,94,None
12,144.89716833275304,173.10808844871602,98.07600995116243,141.04388561377004,154.20172381264558,154.33073258925342,111.68740314111403,89.47413368541356,112.21088057481586,135.06124425976418,48.137247522814555,159.94130127377403,23.274287539165442,0.10851135344854684,end,benchpress,good,97,None
2,93.8645604173363,67.37783132239475,43.22766341696367,113.39213365787471,178.9151658196597,130.9975560932145,166.43281299565518,174.99679396050587,156.1422062218937,168.02081906891874,41.95502010291344,153.0956669424227,33.0022805748347,0.2082414588844698,start,benchpress,good,90,None
3,110.69444395011845,138.03586180191772,68.25984927653846,179.54607187655085,176.94524000330924,134.44083987087168,166.4084236527726,177.89097483064867,145.50079936470846,178.74485248946584,40.229021997688335,151.63926992592482,45.17172897737653,0.19759731799886526,start,benchpress,good,98,None
4,133.3879517348721,159.78581349384785,90.04811241545836,159.68574648584794,175.19203825505585,135.6093781726761,163.15468162731597,176.21416352263245,118.95573297049863,167.95826910385296,40.48262993551428,151.56232149639047,39.53603478808318,0.19337572295541716,start,benchpress,good,93,None
5,137.69679065683763,163.57628748676348,93.88910063677882,155.49523269219497,176.7083890165365,137.00693025853963,159.04186790181228,170.74362612281098,91.51664273466899,174.63228192464013,41.1559936575557,150.7349615960071,44.40089701086174,0.18223901206499193,mid,benchpress,good,100,None
6,138.35498766409984,163.58468930103342,93.07862220296371,155.2448406376174,175.27205618239438,135.86819177074867,153.47008710030963,170.3589487502303,95.6944845673694,177.241775479734,41.471182658730775,151.07071056147797,45.04718740910365,0.18177432775460223,mid,benchpress,good,93,None
7,122.74276793459065,149.65233541875716,79.26249994680961,168.26280767169075,175.20718913556365,134.99777855845682,149.40807136195292,170.39703373966194,130.49518558706086,178.01809167311617,41.365322767323455,150.18499949233396,44.92623084998376,0.17986943068792507,mid,benchpress,good,91,None
8,126.07026774030847,39.86932466239277,62.47753427049618,83.03280835285636,172.4578697477827,133.22123616000064,145.52623705433166,172.374185625295,138.49233319496682,174.85097401555709,41.52076139426283,151.11728075704434,41.83988802792231,0.19252533785894288,mid,benchpress,good,98,None
9,93.98182453959957,25.710617538264238,26.75401043336138,67.90259172470189,172.20184930201378,132.62162591634583,142.10322494538917,173.05173556792272,146.45600198892313,172.86148765377874,41.228114187873196,153.9311415019798,41.270801593146594,0.19370074281159697,end,benchpress,good,93,None
10,92.56757286067776,30.70110125169301,32.576990664721414,73.79448520057332,171.20662698182525,132.89654844878592,142.11127866991473,173.24472210534134,146.1416358122671,172.81163502353314,40.11945104106015,151.3752874051781,39.83949746491372,0.1958359956724475,end,benchpress,good,94,None
11,80.79936337873059,78.52701811252865,35.786114337375565,122.07759125665687,172.85422792252012,128.8897325986554,144.90778724014223,179.57966097674048,133.5157036340955,178.08255101042622,40.037992408764254,148.71390545489822,42.35340772445539,0.19161516972278256,end,benchpress,good,96,None
12,138.17876153337457,167.32646312948737,91.40161382635368,153.23635420964024,178.86451061650203,128.90205812347818,147.64283623952,178.59077742771728,131.43770034646985,177.39755507523273,42.005518201793954,154.04635299709787,43.57053807787667,0.18206975451634919,end,benchpress,good,93,None
1,153.3029163814362,148.22717516286636,168.25994812595812,110.10898010813324,95.66812456981593,52.12216601210959,150.03974815576345,157.7682517897812,156.480255689284,151.02006363957494,37.39793199309274,170.5476727584928,23.99227269556558,0.07220076173164865,start,benchpress,good,90,None
2,142.83585282065096,156.99072783395604,163.2409177540524,148.52284591521385,115.70306880281998,28.953766379647092,158.49149521826408,179.64326924376394,177.07313755781925,170.3219117381974,26.272674994372327,171.6735874949381,28.70504982408765,0.08584701672873774,start,benchpress,good,93,None
3,107.93917202628629,157.6000326138336,159.15337206755385,118.35138482068714,133.7100596439359,60.09872308131086,132.12732523882414,142.51490550219927,170.524844780741,168.23743700066504,30.048215466389614,178.88289076848028,35.34983448809803,0.08050992236695562,start,benchpress,good,93,None
4,98.91633487653465,157.6756844396028,155.37350484255802,106.48407072116133,155.87346994767492,73.76643820362959,139.6972494182106,148.2636822460528,175.55788291381654,178.50631577572437,33.72021923475604,177.41869339670595,40.25413622365205,0.07607326146877122,start,benchpress,good,96,None
5,57.53082118439146,87.44268786271242,107.38603526182067,96.28812825132276,176.46787187478012,160.9131243582683,87.41072544943859,79.4391678985343,159.07731637955618,150.10336616132724,52.39219838023159,138.15636459751894,14.702005794892779,0.045003650669102634,mid,benchpress,good,98,None
6,37.98745056274633,37.73890171767012,92.39348787857018,77.4815550226066,166.74132089354694,175.26904371801982,61.18938008923207,62.53566395920827,132.44880368323908,136.8613145413262,59.436002234916884,145.5218993801767,5.889399850715202,0.04616634938976958,mid,benchpress,good,95,None
7,70.93861565629521,55.78583361293745,118.16274517235807,102.88244440602394,147.7686913605095,158.23867638832172,37.91724971182726,56.80275200259205,128.94066945354876,156.15356375009344,66.9014160556937,156.62407694398786,17.400292884962717,0.03769832620006234,mid,benchpress,good,94,None
8,48.453271795037814,44.101794566448866,104.51837781296163,63.75931017434169,169.67998496143795,177.8165383601767,60.02316863537201,68.30443550762747,121.99131323372865,142.52760743860512,62.08778282085466,121.85623013246146,16.412931868615914,0.034600120264066045,mid,benchpress,good,96,None
9,82.39769651422881,112.07240976319667,120.64675563708992,146.28365886556912,172.6892180646891,157.3542605331472,72.76478866550467,96.54465329881465,142.35385179397076,154.90982317446748,57.4338990733749,122.1733182349215,21.396482004559132,0.024975623785765528,end,benchpress,good,90,None
10,168.80760588946572,155.7616078810454,151.9128838391521,138.53477084385526,139.50131963299452,61.94631163327787,114.52516736534201,136.94993214168304,152.91486989210748,149.68193034154802,40.34595088113957,170.11988633200377,25.927364666066858,0.05078155974830601,end,benchpress,good,97,None
11,158.24945595165593,125.49292430316092,158.93554469609361,124.7292562443511,95.46217274358625,83.8944922182426,165.47878692270362,166.1914498094759,179.8143287239401,178.35528760434232,59.36406279064717,175.75680738029692,16.140440926390244,0.017558488156301087,end,benchpress,good,92,None
12,158.1533874988852,156.5253621049795,147.758009116826,150.05930740935054,99.96644681883637,81.36495226600348,170.8268107966699,174.74823350158192,170.12289790637945,172.9558741145391,64.38473246997859,175.09526847691382,5.857043430466962,0.027560377479944734,end,benchpress,good,94,None
