frame,right_elbow_angle,left_elbow_angle,right_shoulder_angle,left_shoulder_angle,hip_angle,knee_angle,phase,label,form
13,169.6961590408903,166.87399253709208,65.81747407997273,68.89681553859788,175.52987816268228,175.31833691265635,start,pushups,good
14,168.5463002702718,165.45043894712572,63.96170632164079,67.57125792433568,177.86480513109495,175.74078598878688,start,pushups,good
15,166.5716708282549,163.67837134079724,62.93401622966878,66.53199288997676,179.67820472433672,175.03720366604364,start,pushups,good
16,163.21684512121328,158.97972674056572,63.315548487975896,66.570940539032,175.63813417978955,178.63615087191036,start,pushups,good
17,159.5527936249383,153.8154501551199,62.59306471898374,66.31701767502884,173.70383662846774,179.7514753767497,down,pushups,good
18,155.6024187125541,150.31648731568208,59.7871046077693,66.05134759202778,178.44798290603532,176.0870928961286,down,pushups,good
19,150.89878906146723,142.68875603900287,58.027383201582445,61.36810658201786,176.37962672051844,178.04558704801,down,pushups,good
20,141.9325783440659,133.24009622119374,52.50134579265154,53.555550621031394,173.23889592137115,176.9504122318144,down,pushups,good
21,133.737288508913,121.30529615445846,47.30163122503313,41.954476649474174,173.0523237808468,177.55301689538464,down,pushups,good
22,127.82576448223983,112.81399042033983,41.03182027948347,34.583194401720654,177.24218174189224,179.71641136843772,down,pushups,good
23,119.88714911907282,102.52498911782504,35.995714369681984,24.374350052075204,174.5038170674257,178.90768445648072,down,pushups,good
24,110.95692202159756,90.79470691147804,28.14308422237857,12.054032993395904,175.1116749262896,176.64617377059182,down,pushups,good
25,100.35441691648776,76.69081575262575,19.108588576651925,1.5817646542247903,174.7483319021608,173.54757880361,down,pushups,good
26,89.3772793996141,70.07452282806564,10.137103419831709,11.056721409462922,175.1116757757209,175.2726443439501,bottom,pushups,good
27,77.44627730593814,67.65230937502946,0.4759664621985375,13.462798716325858,177.0922758095141,177.50465636804967,bottom,pushups,good
28,69.80864092727424,58.51531037443768,7.078924905511701,24.945871205808952,173.81645412512938,173.83979760224832,bottom,pushups,good
29,62.55980155348054,48.82724558968701,15.491792733856473,35.73625686111205,179.2864627250546,177.13788964126888,bottom,pushups,good
30,56.595132643823526,42.3195809001213,22.08413226251452,42.54379790131645,179.76039187071115,177.3825955143259,bottom,pushups,good
31,50.64282487404149,39.72085787400472,29.374796512472845,46.92933314115278,176.17922779045088,179.8146821674592,bottom,pushups,good
32,48.37976254169579,37.48095075773657,33.57515117491105,49.68916892340624,173.794014459429,178.5182661356945,bottom,pushups,good
33,46.88774392331995,34.947682827466274,35.159024426468925,54.21574426217976,173.7037615902313,179.5108895166642,bottom,pushups,good
34,43.174798249878485,31.886600362733788,36.87049333827356,57.44489902137933,175.58534936421117,179.96250339634113,bottom,pushups,good
35,42.71129352727683,30.4486087108721,36.9376408460861,57.63203733520444,175.17702246553216,179.40959106569156,bottom,pushups,good
36,42.14115225103403,29.45174603222473,38.09459597893541,58.39767360466392,173.3707243704856,179.65150363568833,bottom,pushups,good
37,47.11278890786797,26.97436426073475,28.642600235932623,58.86809737365312,173.1331354220248,178.57916164609898,bottom,pushups,good
38,49.113724689438,26.90942208921114,26.126097123426412,58.22868173722966,172.76328731649758,177.54501070166887,bottom,pushups,good
39,44.95065738090338,27.36045516949545,28.622850551143696,57.94596547233169,175.06375699062798,176.81654911589678,bottom,pushups,good
40,41.996768759789205,28.638412492278977,33.357898843431315,57.373059455508994,175.94719182070114,176.24069293732245,bottom,pushups,good
41,48.27435036501928,31.061474552280146,29.953794853940117,55.78206045093858,173.0116700910563,177.1513687137781,bottom,pushups,good
42,65.6660502643754,39.24372466225045,16.45548107719227,44.16052699408692,172.54499148353975,175.24352269955324,bottom,pushups,good
43,80.01896314870466,50.811855564506935,2.7254485619521738,28.651219810901967,175.34003049872825,174.0579937613283,bottom,pushups,good
44,96.9624194800078,70.05374827429046,11.810157461436908,8.924713619441418,175.7892637369511,173.81625491194748,up,pushups,good
45,107.0017451970445,83.79308548352904,21.591108131283907,3.3045752080881443,177.91358276867967,173.25235966600974,up,pushups,good
46,115.28526758264964,91.20169816735356,28.53364538538081,11.951830633476456,178.9768019292816,174.79724301701134,up,pushups,good
47,122.96181867142676,100.98305170303227,34.84510696114922,19.00879835259717,178.98318956159872,175.1423655114342,up,pushups,good
48,132.51811685002403,112.34347167311012,44.0390986285386,28.632193860564488,173.7139074996065,171.6933328763511,up,pushups,good
49,143.2011572750981,123.60788402806776,51.89422849331871,39.00370051859,170.36387534683482,168.58952874711449,up,pushups,good
50,150.73508376524023,135.03257500777102,54.93383344164395,49.33695656240901,174.60965388262974,173.75155946283803,up,pushups,good
51,156.27897775567067,143.03661414723547,57.08471511541785,53.27175193934159,173.80463533778274,172.760444345193,up,pushups,good
52,160.91789789293057,151.6252239075126,60.208547563428624,58.57283260035816,170.94614104528023,170.7368742480451,start,pushups,good
53,164.68972170012333,157.59805495925144,62.5976848397929,62.40589733217551,170.34797463422797,172.93455286670917,start,pushups,good
54,167.9302206291679,163.64539244170527,63.01461493764513,65.96442048897835,171.95211069973055,175.39759278100442,start,pushups,good
55,170.8913164971599,166.92217896406126,64.33390346622461,66.03122609940534,171.94775708307404,177.4936907229889,start,pushups,good
56,172.50660803616137,169.4320929924829,66.80965314737695,68.59634517735252,169.39586675799404,178.22457201137905,start,pushups,good
57,173.5301347062316,171.39195709371032,69.3849199494117,73.06466742159718,169.290695254316,177.00087020405334,start,pushups,good
58,173.88541041644422,170.76350351022484,68.77136803651786,71.83934041568943,169.930714774754,178.65567313667842,start,pushups,good
59,174.33629496225404,170.52887032755356,68.02832865223513,71.36264173763661,171.32881229907213,179.58113418201052,start,pushups,good
60,174.49557331177013,170.27683231087016,67.73336978526949,70.69538438501583,171.91043150530714,179.92584897800114,start,pushups,good
61,174.3357983726428,170.06376597980676,67.91015017243012,70.11914055216609,171.75966588499207,179.6481061998022,start,pushups,good
62,174.2120006886275,169.95236264293064,67.90736103745793,70.10788815638921,171.95185197965807,179.74016297072092,start,pushups,good
63,174.16504710880866,169.99886169918352,68.05452180569685,70.11586082795166,172.063889484024,179.90404299924074,start,pushups,good
1,174.96815018196665,170.83122633206713,74.05041866173525,80.09215203146915,165.63201372355334,179.84078479896118,start,pushups,good
2,175.40395551815462,171.5356835535668,76.05025212381616,82.73567954431796,161.36540505702888,176.38917469305224,start,pushups,good
3,174.7343915969458,170.57161891890556,75.09948613386975,82.38701572534306,162.82014466460066,177.48040592919276,start,pushups,good
4,174.4276140822462,170.2847496481353,74.70294695784128,81.33306768700231,163.55055944178125,178.02068150910074,start,pushups,good
5,173.73121725469514,169.62734491544722,74.38934725483537,80.92297344485445,163.09409700935765,177.90104852859142,start,pushups,good
6,173.63870173465253,169.6030761829968,74.52855472989411,80.58304660452028,162.4034767852289,177.30879123567112,start,pushups,good
7,173.5360234950958,169.6107117822309,74.45029180206461,80.33512280003274,162.98824175516657,177.89127193789815,start,pushups,good
8,173.5243372759279,169.61295495170836,74.56562191741482,79.97278782236071,162.65957477054496,177.6427500806931,start,pushups,good
9,173.4561332149106,169.48449004165332,74.56548697075391,79.76544487664516,162.4795445782388,177.6544452149978,start,pushups,good
10,173.72154263160076,170.30559072370605,74.98552007630333,80.31673767302141,162.0087727029196,177.79720888480287,start,pushups,good
11,174.08472946618602,171.08329160828157,74.57767674597255,80.74463701355276,162.25072855028498,178.45375028797528,start,pushups,good
12,173.58304083232667,171.00419871543417,73.61074530256147,80.16196279163947,162.8700824809488,178.87556848903853,start,pushups,good
13,173.31926539873092,170.84522230430693,73.05381011745068,79.60670071553187,163.05954520939025,178.87315507954702,start,pushups,good
14,172.85086392122716,169.9389979264857,72.5997773389282,77.31115327063036,162.39508438954394,177.74985706736737,start,pushups,good
15,172.09822123739042,168.9279471067489,70.32530776955642,73.05804221620264,166.71880721323464,179.6106336563135,start,pushups,good
16,170.3693691165865,166.98673525884408,66.6242254448298,70.71191105654165,174.4318196305112,177.03106592175828,start,pushups,good
17,167.40809005969157,164.25447168821916,65.59483287680449,69.75674011163402,173.3398060709005,179.32157194887816,start,pushups,good
18,162.3898651763406,158.74037325896623,63.80234351412177,69.00396845122187,172.77303386746885,177.1298437572857,start,pushups,good
19,151.98137587128613,151.67092845292296,58.65170383491271,64.24169057357547,174.855393294653,179.97449089940824,down,pushups,good
20,140.22214059500354,140.44514549977117,51.57968712065732,58.63370276752358,177.5856165575265,176.1585374869399,down,pushups,good
21,131.37523054993494,124.04975936517975,43.01902769078998,43.47990102883947,179.82370268802077,175.50912060651996,down,pushups,good
22,121.29936492504632,120.82400742695538,36.66654970060625,38.86218182370745,178.11166620191298,175.24915643525316,down,pushups,good
23,113.71248434273993,107.78073203398306,29.184274497030334,27.13932945930058,179.08692559295378,177.32096062351022,down,pushups,good
24,106.65980257369708,97.0206895434686,20.390182733544403,14.22550731827565,174.2697550404009,174.39200252329513,down,pushups,good
25,93.32933279516642,87.70273476874605,8.829744479276842,4.0721411338694775,176.1510249529645,178.9082979866038,down,pushups,good
26,88.20246404746855,75.9321550502753,3.193459004147844,5.074413897376892,176.07425862315088,176.41514376182306,bottom,pushups,good
27,75.45540261019741,57.68238664508471,9.2321864831844,24.86390772958571,174.5620459890657,178.3533697275827,bottom,pushups,good
28,61.33475485549141,47.63155542347372,24.790369496681087,40.79623919585848,171.38782556809252,178.9975268841719,bottom,pushups,good
29,55.48843511314883,40.77273740239346,31.65557099216109,48.585816713584926,169.4304501143829,179.7076213463824,bottom,pushups,good
30,50.46140470496415,39.50399615036872,36.23047039648943,51.33471495148785,167.55957018665237,179.44005031209048,bottom,pushups,good
31,44.98857679220216,34.745432561407185,40.498467203739104,56.17045445047484,168.1413836679399,178.672933165764,bottom,pushups,good
32,43.19636119872417,32.49336327517761,42.54345143745993,57.7294874323493,169.19225646061085,176.23259171182357,bottom,pushups,good
33,56.67837827990218,31.87975920771439,26.154765042069297,57.22702602266,171.25468214086067,172.9814725995543,bottom,pushups,good
34,59.0171633391647,31.93607809636668,21.246807311606723,56.84496912757667,172.48505520615424,172.04086299312596,bottom,pushups,good
35,55.46428661496736,33.49471429357527,26.79207142379561,55.84971004636691,173.29100195371856,171.76877594881958,bottom,pushups,good
36,58.64604976793606,34.79345271791389,24.344361214876432,53.97683522287114,173.2182789757104,171.73452178563778,bottom,pushups,good
37,63.99343000958303,37.6644371943416,18.13781531607772,47.92796945394628,177.51192611443503,168.64116973624016,bottom,pushups,good
38,80.1115959090168,47.30198162318671,3.502022366884633,31.516269051630424,179.7484551941547,167.0982219125143,bottom,pushups,good
39,96.39939792290495,68.62179344087686,8.695841898982506,9.923141185447422,172.44786649700524,173.82983569024336,up,pushups,good
40,111.3765655768001,80.11893879508553,22.791085657111783,1.345719057793066,175.59212009254364,172.1955663390453,up,pushups,good
41,123.0244363589868,92.4110748504508,33.70182459450676,10.434896294416626,179.8601307444266,171.22455472126015,up,pushups,good
42,127.79616475048662,101.96940929015284,38.41799691722392,17.760928433555716,177.14976728737443,171.14710817075365,up,pushups,good
43,136.71060119952725,113.93443865600769,44.41874415824528,30.18877215527197,176.97462419779072,171.85628448846467,up,pushups,good
44,143.28073624561353,122.09956206581973,50.34691237793344,39.10520236497302,174.14998080717325,171.11030407602772,up,pushups,good
45,150.91928136275737,134.64023278750798,55.15658426894956,49.0254579940966,172.92397708595763,169.77293144780657,up,pushups,good
46,156.25471489940307,145.9890635181826,57.7993888993216,56.05508143501668,171.88365042814434,168.5875747328605,up,pushups,good
47,159.12144564491012,151.48354315782325,58.79938182107266,58.03519200693671,172.2475793061363,170.17043702725869,up,pushups,good
48,161.80488551500522,154.35337366036129,59.01552758315571,60.24308097142301,173.88274193738752,173.15514907673858,start,pushups,good
49,164.73302225096623,158.9437097050536,60.281301663798,62.64598197587324,171.5783733865923,171.23535952188024,start,pushups,good
50,167.19815731326543,162.8297983686353,60.41405606907461,64.2760934621512,173.9580814491571,173.57859842505448,start,pushups,good
51,169.55004381481967,165.56609968221193,61.09794608499909,65.02716349695396,174.5420364268617,175.23564309100374,start,pushups,good
52,172.01276035176966,168.78845834599292,64.29330700985017,67.20641403377059,171.31632130076193,175.1918531486676,start,pushups,good
53,173.12447743933853,170.5860240034238,66.79634252092535,68.35780970642665,169.4463462492336,175.97018252555958,start,pushups,good
54,173.69643906482145,170.63137052982142,67.79901952910504,70.843376680983,169.85361854746407,178.57049066755314,start,pushups,good
55,173.76729202763778,170.6290533210507,67.98980979479839,71.09061303395931,169.22229966053,178.15684381102415,start,pushups,good
56,173.88552082148672,170.45476960257668,67.98120240579148,71.26067290871033,169.3640876078044,178.27757061320472,start,pushups,good
57,174.00156216303088,170.4971578427612,68.34917253751559,71.63930405386326,169.01576740120066,177.89407078064914,start,pushups,good
58,174.14185501090734,170.64281673543638,68.37114274077064,72.41570783382035,169.55030538819824,178.40736866052856,start,pushups,good
59,174.0542161614209,170.71157281661203,68.34813749913253,72.49677088228793,170.119545729595,178.83274658968293,start,pushups,good
60,174.07517868984263,170.9560753188946,68.30593180609313,71.94453469566626,170.59592947173397,179.20937369691873,start,pushups,good
61,174.05465003670255,171.14005977415405,68.21051165259783,71.65899860784013,170.8479661776649,179.2368942035233,start,pushups,good
1,95.18843203284118,3.143015463855491,3.2072028273077025,98.0397849445336,154.66296075023632,172.23605098108925,start,pushups,good
2,76.53001656195691,6.796583559537828,11.4834326980486,99.64420705237907,155.42092599430865,170.47072405588978,bottom,pushups,good
3,72.2210305983185,14.888567955612988,13.982913136498071,92.46684583130389,155.02728249880795,176.18139830468172,bottom,pushups,good
4,72.73593196008852,12.054409639483795,10.320636163849656,86.5380197384751,162.90985440052845,166.4973900031228,bottom,pushups,good
5,69.47762315691755,29.71166339107994,12.396651349470416,63.86004059124419,165.55436248833635,163.32885223952334,bottom,pushups,good
6,68.97449749780584,16.434351594738303,10.433703773224003,75.17657058473792,165.69682497172704,167.59138113199364,bottom,pushups,good
7,64.22748798550508,16.141089774730904,11.009631730188032,74.91406688135245,171.1495717961098,172.90488861153827,bottom,pushups,good
8,66.70079408046695,13.416196723933773,8.45836014390982,74.38331772552094,170.43149545338207,171.21570155875335,bottom,pushups,good
9,64.84434937996987,6.723310231135663,8.502664658861917,84.85692856485102,177.48202418304294,168.63436950910966,bottom,pushups,good
10,65.71526015251041,11.270191566573,8.705376635187644,79.1641169841431,179.6060724947013,165.95573502542425,bottom,pushups,good
11,61.960879537941416,11.271135584589985,8.669282198533566,77.94084814931188,177.18619044705648,163.85711818132472,bottom,pushups,good
12,59.672562405211146,8.247270380646684,8.733620551075278,77.37986673060708,176.18068762723766,165.6117287133977,bottom,pushups,good
13,55.59152971061114,0.9270514294833866,9.584325023683707,80.35981221867681,174.1719659685954,167.59805756655896,bottom,pushups,good
14,55.30878793467807,3.109162938942776,9.547713489262662,80.40234185326439,173.4930369635642,168.40337359168728,bottom,pushups,good
15,56.376766975785486,3.3999696984608043,9.134296695241238,80.09010679236758,172.33730494207504,166.424893730544,bottom,pushups,good
16,56.82090392804867,4.428993990429543,9.270039648161635,83.09964579135541,171.84308067190193,164.64268439052515,bottom,pushups,good
17,56.55869355380268,3.7318503858595418,9.35564824747509,80.78370713016811,170.9334866845979,163.31177867387453,bottom,pushups,good
18,56.92055372902188,1.5109551851326617,9.171362239429348,75.57903231977679,170.2116614796239,162.23742060194223,bottom,pushups,good
19,56.80350398989197,3.825750603518484,9.080710139028623,73.35421256332152,169.78392477289697,161.91072042004086,bottom,pushups,good
20,56.97600277555913,4.267401587241437,8.962295596721356,72.133859605219,169.33868110381047,161.34756337145473,bottom,pushups,good
21,57.06690566646571,5.811581811980503,8.850925837731904,71.11787030972819,169.0247102042908,161.1535142496997,bottom,pushups,good
22,57.65785710047262,3.565071569622684,8.861940890268295,74.60421763459584,169.8092013033829,161.67987215680245,bottom,pushups,good
23,58.8369143991687,0.7269387281124431,8.805116694827158,77.24148197136084,172.46370099960504,164.45463867562043,bottom,pushups,good
24,59.96038629585188,2.3538514708097678,8.672751001647272,79.1006827218668,175.2165214829053,167.68656024432897,bottom,pushups,good
25,159.92098948966358,178.5470157398446,62.48805147001576,86.50449348283915,102.6694032504632,85.69874588034646,up,pushups,good
26,166.54774865941792,177.23558617190807,47.76837628629991,81.56166775152755,128.19086077158016,118.51395299904718,start,pushups,good
27,166.6131409663186,177.24385120230184,49.06806686079076,75.7359738913221,130.16318684974203,123.46765142557578,start,pushups,good
28,162.6900060738526,175.47639915033523,38.69083388182136,70.85305140791107,138.08683405542544,116.29975768352465,start,pushups,good
29,162.1332410360876,170.92329990222726,36.91600710403362,65.72682728865351,143.69650644279957,129.50500713749472,start,pushups,good
30,162.8468512926254,171.37183896492027,33.23448062497079,69.41815929817179,155.63308709018904,142.2208581287797,start,pushups,good
31,162.84977158995432,169.17106702324844,34.662962156717406,67.22457033419359,157.06010897114973,148.98106104072988,start,pushups,good
32,161.87041391642958,168.81505628907556,32.59236080017524,67.29114908697463,160.00347111154693,152.46355880832002,start,pushups,good
33,160.59150497060185,169.4800071258158,30.9995189860193,63.28643396350292,161.3495531672282,154.50004764876212,start,pushups,good
34,160.60646486664734,169.99306762909094,31.74549184977806,62.09996805977993,160.71593111495133,154.20022604474343,start,pushups,good
35,165.2845496356364,170.24122515172343,36.60498207729049,62.08780483774987,157.8753403667366,153.6978256689991,start,pushups,good
36,168.10888311908582,170.30458078395614,36.55268457115908,62.13665791344136,160.2180861104746,156.42281163416462,start,pushups,good
37,168.66716796996656,170.22667619101142,36.47513732355563,62.62676374646628,161.2827606985469,159.43491946861607,start,pushups,good
38,168.6552126347582,170.17855852907726,36.36493359664368,62.52060398542339,161.72379389677113,161.2079288038995,start,pushups,good
39,168.56030558864737,170.1433625611671,36.17888900703039,62.44409053745527,162.1096378606364,162.39580827081937,start,pushups,good
40,162.90197188256096,170.1709502867008,32.88728629446155,62.369428558595466,162.36160920130354,163.00137357325173,start,pushups,good
41,166.44357408635835,170.28049140479203,34.887777931891335,61.97096599251179,162.39565554128188,163.40706337265394,start,pushups,good
42,167.63708871643,170.38143281526152,35.53695651549817,61.778010567155206,162.45154929502888,163.54105666397678,start,pushups,good
43,167.99444778670173,170.4471786679627,35.74792171355686,61.68631737799747,162.5102962220956,163.64261113475268,start,pushups,good
44,161.8606965664079,170.47611090247565,32.28184698901441,61.61296650863287,162.4794628771138,163.50904946330274,start,pushups,good
45,160.207497624924,170.5262260477521,31.46003527752836,61.54899865308408,162.5318628240865,163.4305792256758,start,pushups,good
46,159.82937475619508,170.56456396829643,31.340002474782857,61.52745702527347,162.52734167501163,163.42492208357626,down,pushups,good
47,165.5792753618939,170.5993096875357,34.537058991243846,61.52268261680219,162.5123360009546,163.4579234122441,start,pushups,good
48,162.10770316126343,170.63572292710128,32.659295327889815,61.52563081408744,162.5150826107109,163.55748008289558,start,pushups,good
49,161.0268291007564,170.6702730677665,32.16258856106351,61.52379009912188,162.49019076846966,163.6113300339002,start,pushups,good
50,160.57085443941006,170.69490410966287,31.969180923478014,61.52100429048131,162.47387340853928,163.64975403498192,start,pushups,good
51,160.33293847615246,170.70298305905905,31.889558153822925,61.51256740766521,162.43763353562895,163.63133372959305,start,pushups,good
52,160.3101202131684,170.71576286522915,31.90976584690139,61.504802902155454,162.40288195841512,163.64295270740567,start,pushups,good
53,160.29667692673937,170.7307657044005,31.933629645674262,61.50089635576855,162.36956701567027,163.68330507442454,start,pushups,good
54,160.3014005198413,170.7384589778668,31.95318923649102,61.496053233433614,162.35459484762336,163.72776344200597,start,pushups,good
55,160.32530457060335,170.75184977997748,31.968595998622213,61.49849146522981,162.37222682720633,163.7679716569762,start,pushups,good
56,83.13225874626994,16.980112680279305,20.49305523374695,73.9495333857564,129.06102696186028,176.406714315911,bottom,pushups,good
57,71.12935710333788,23.96503356688213,23.96183742908264,85.25810916023889,135.359258920942,173.89411359452504,bottom,pushups,good
58,73.27313973854253,34.34563524956603,20.57690047696104,77.14694251295037,143.5325172100784,178.10265287780666,bottom,pushups,good
59,74.2547072214939,35.387336802172165,10.787653651630755,69.24878207492067,166.82805299992407,168.43845985113992,bottom,pushups,good
60,64.32347925294444,36.95080016359092,6.876319850259606,60.26824959054285,175.49128230249664,161.55850345273913,bottom,pushups,good
61,64.61399371265499,26.60444377698409,5.229594474823278,71.25854322571625,175.8883851585009,165.39241239265905,bottom,pushups,good
62,62.54494361789836,33.6486545076272,3.009567811269769,63.25005672151213,168.4962531133193,163.17329253806824,bottom,pushups,good
63,65.38124682916056,19.115300775269283,2.489683624926762,86.70867656556854,165.37652120414444,157.09880744624303,bottom,pushups,good
64,63.40585534024503,13.184455888445427,2.289885063669209,87.90643135867049,162.7218019701947,157.1377470239581,bottom,pushups,good
65,61.931076296445006,7.818080154858244,3.5668600371108634,87.92294968021895,165.21944157179567,161.17239739193732,bottom,pushups,good
66,62.12592663737682,2.341352664180121,4.009055553604347,88.41224790426682,167.51576351576293,163.74876417887464,bottom,pushups,good
67,62.60550489211745,3.2292146526223,2.7389035910801387,85.17523556135187,167.7986227368064,165.05547507120363,bottom,pushups,good
68,62.538379404923774,6.0197704849381335,3.4105319523951247,87.64672266597823,170.14695463459398,166.36437906000484,bottom,pushups,good
69,57.377742258099744,6.520546674760151,3.3485168686445776,89.03398882607078,166.98678284856854,169.2164150098019,bottom,pushups,good
70,56.80598508769999,6.810665483094808,3.5346623793519933,88.49934385702316,166.2171424691307,169.6673372578353,bottom,pushups,good
71,57.49095184160832,6.211440038403417,3.198265194204735,88.03481712850858,168.9632531716099,175.78074424783418,bottom,pushups,good
72,60.296527925731965,2.949950772428034,2.90013379172476,85.65382468888843,173.28652822667573,179.52528197916598,bottom,pushups,good
73,61.11945802808104,0.0972032410359382,2.785365228535894,84.10581971605491,174.72287023782474,177.86005829033624,bottom,pushups,good
74,61.17788048817992,2.0579623540514485,2.6634180843520507,83.5424509141853,173.6194410859572,179.0588251984053,bottom,pushups,good
75,61.92536859406863,16.392681814156408,2.9075375098284884,77.30020151690988,171.82619714004642,174.9730178046369,bottom,pushups,good
76,62.74622454409015,29.21772150635916,3.0884354918620107,62.2546583525356,170.1396535729753,171.63739421381948,bottom,pushups,good
77,58.57969705812819,26.385214237562487,3.3350843309900515,54.53296943820197,164.5497525369365,170.200988106201,bottom,pushups,good
78,57.92904095204699,24.792266446815663,3.1362142215151243,52.43777684221881,162.32693263075652,167.4736131771831,bottom,pushups,good
79,58.28165951776629,21.157514418183148,2.898428918964432,54.41852960559081,161.6922095333992,166.24181250688838,bottom,pushups,good
80,164.84763756332947,165.3072809967717,65.88334569684521,84.84514897937314,92.23691127201609,85.74895502225917,start,pushups,good
81,169.69798196743884,167.79981227200994,58.13315951574147,77.23173103045656,115.98789926591829,124.42777260709671,start,pushups,good
82,168.28820178604758,169.65906305933902,54.74068572507447,75.67131818204193,126.52349659001796,138.8648710305125,start,pushups,good
83,164.52140142229672,171.9365054579481,45.15440230956679,73.40910527542152,137.07790018796717,140.89890521441845,start,pushups,good
84,167.86264312834982,172.16518370538392,43.81638712412553,70.37920490918385,143.27239367505555,142.5007124539487,start,pushups,good
85,165.4088576964509,172.42379635749944,38.30227489136483,67.16829510246211,148.98579747421155,142.82500809385976,start,pushups,good
86,165.44474475079366,173.0447136441168,38.71615969751014,65.44813638156435,148.4847815737651,139.91816242223547,start,pushups,good
87,168.7047765217515,173.32827708459592,39.820946363699264,64.76092400299457,151.77124984728133,142.06444061078372,start,pushups,good
88,169.84809816986598,173.5617213422807,41.40160158759863,64.51341269770658,152.6650159995298,146.27658865041823,start,pushups,good
89,171.35753966736075,173.46510650737076,38.88903355304124,64.10664730701114,156.95250900260524,146.60193618906166,start,pushups,good
90,171.32252659462043,173.04293977631883,38.0158693704262,63.68263025848094,158.18383778890416,146.96744837438155,start,pushups,good
91,170.73744141674572,172.779228973873,40.31643616101345,63.28903843736326,157.27029835749786,153.3581935095225,start,pushups,good
92,170.32090098865262,172.65454036129736,40.556726265340615,63.09725576055848,158.26183163822,155.62800408744286,start,pushups,good
93,170.09941670172148,172.64640855874836,40.49862154257732,62.969402936297705,158.26589471308816,155.50801324776617,start,pushups,good
94,169.9729576291737,172.75547136677034,40.4088861941896,63.15312257363959,158.20894519432042,155.196994708374,start,pushups,good
95,169.9461123088664,172.8569751834668,40.161100617271615,63.20732293620197,158.64671022486283,155.75658425144653,start,pushups,good
96,169.919415435932,172.9088902812759,39.81472603334332,63.14806721970773,159.36410693683027,157.0167789492433,start,pushups,good
97,169.8287586119655,172.9534473269783,39.38264453291708,63.209127194716686,159.69784568419286,156.8511684372222,start,pushups,good
98,169.81407496153807,173.0349925679246,39.16559831859337,63.22998617754519,160.22794861563176,157.3701192924483,start,pushups,good
99,169.7809875147194,173.10255828099878,39.056954723911474,63.27553875151406,160.86277799895856,158.332493940896,start,pushups,good
100,169.7450837185876,173.17381524380983,39.02872586164323,63.25014988451221,161.08735875633462,158.66220643163206,start,pushups,good
101,169.76177148451904,173.18297011088896,39.03552408955375,63.262306041461,158.72144013583764,152.25888646124417,start,pushups,good
102,169.78024306100517,173.20797041105928,38.97632559231364,63.24810694291294,159.478352196787,153.57831046598497,start,pushups,good
103,169.85764818915112,173.24677142772822,38.98511823417124,63.24395177184456,160.3483508562996,155.2247771462471,start,pushups,good
104,169.91975358097037,173.30728936175333,38.95275965406152,63.02739554761633,160.71871586378575,156.2163963203642,start,pushups,good
105,169.97956482811517,173.4144337347858,38.935939354411865,62.857023977611234,158.78585350740494,151.45550508507355,start,pushups,good
106,170.10821547940333,173.55952964340503,38.92783883505874,62.650566909666175,157.2224679755599,147.2467807869617,start,pushups,good
107,170.37024003192613,173.6490797253441,39.10783331745377,62.45336295492393,155.87792418890987,143.36702580970072,start,pushups,good
108,170.60067614770352,173.72009541580263,39.243367217149,62.31921003030049,155.02182287608002,141.1843427809436,start,pushups,good
109,170.7289853509423,173.76733961420493,39.27658108245489,62.2032640612238,154.55101083974714,140.00525565217836,start,pushups,good
110,170.81433587220045,173.78915400357937,39.194102573604575,62.16163803665702,154.130429660665,138.42341627758375,start,pushups,good
111,89.57548010633614,11.632006215462074,15.822341365191145,75.47831850415935,131.74652977944186,178.8161184388855,bottom,pushups,good
112,72.823361600741,11.111906416854747,22.226141289627414,97.49152910205297,148.16354286412647,161.5802450933694,bottom,pushups,good
113,75.50141491708854,19.4485070114563,24.08924019924229,88.03096027678282,132.57337062292538,177.74412811906083,bottom,pushups,good
114,72.89175363670508,33.32179324120886,10.67447897440582,74.2558376484687,163.92918934211707,169.33887185581918,bottom,pushups,good
115,67.38485353947169,38.916636694556416,6.819102278092312,55.40622803991267,176.45836796119642,154.73467835898643,bottom,pushups,good
116,67.1393016813215,31.57422714392643,4.786483916022986,66.16356494406543,174.80034507470123,158.90875248991327,bottom,pushups,good
117,64.70369074152646,13.089389419887,3.695822465006941,79.53220397971533,169.43391059928655,159.9583999573885,bottom,pushups,good
118,65.4147228527717,11.15600774076504,2.515531117142021,96.40049548146423,165.23265029692416,157.94541917040385,bottom,pushups,good
119,71.22318221409991,18.583677946610305,3.8922473488383287,92.9451340174598,171.11033850318836,156.48881342858695,bottom,pushups,good
120,80.14747681090248,13.297926209711996,11.6745394097943,73.22208050546294,166.20766819659107,160.10585141788567,bottom,pushups,good
121,94.81781351634828,111.94427684133498,2.1172263885429503,58.28938405520207,52.3122312314514,59.76212587323435,up,pushups,good
122,164.55399857718433,159.44171504339494,32.82288721033104,50.22624075943785,24.406751272840467,31.5448580855572,start,pushups,good
145,170.17117351719713,174.04911703450853,13.68165732646223,5.517146478592204,175.21193099118315,177.21627348033172,start,pushups,good
146,170.43538047927572,174.4070715100722,13.588139519035789,5.276051906197927,175.25983755468204,177.18858959289753,start,pushups,good
147,170.5767573216268,175.03873439771047,13.50320884977859,5.5083328500758935,175.312127620119,177.1778834531221,start,pushups,good
